profile_name,start_time,duration,attributes,title,supplemental_video_type,device_type,bookmark,latest_bookmark,country,tv_show_name,tv_show_season,tv_show_episode,content_type,duration_hours,content_title
ilona,2021-09-20,0 years 0 mons 0 days 0 hours 0 mins 12.0 secs,Autoplayed: user action: None; ,Space Force: Season 1: SPACE FLAG (Episode 5),,Samsung CE 2021 Nike-M2 UHD TV Smart TV,0:05:28,0:05:28,IL (Israel),Space Force, Season 1, SPACE FLAG (Episode 5),TV Show,0.00333333333333333333,Space Force
ilona,2021-09-20,0 years 0 mons 0 days 0 hours 5 mins 33.0 secs,,Modern Family: Season 7: Double-Click (Episode 22),,Samsung CE 2021 Nike-M2 UHD TV Smart TV,0:05:33,Not latest view,IL (Israel),Modern Family, Season 7, Double-Click (Episode 22),TV Show,0.0925,Modern Family
ilona,2021-09-20,0 years 0 mons 0 days 0 hours 6 mins 15.0 secs,Autoplayed: user action: User_Interaction; ,Modern Family: Season 7: Crazy Train (Episode 21),,Samsung CE 2021 Nike-M2 UHD TV Smart TV,0:21:38,0:21:38,IL (Israel),Modern Family, Season 7, Crazy Train (Episode 21),TV Show,0.10416666666666666667,Modern Family
ilona,2021-09-19,0 years 0 mons 0 days 0 hours 5 mins 4.0 secs,,Space Force: Season 1: SPACE FLAG (Episode 5),,Samsung CE 2021 Nike-M2 UHD TV Smart TV,0:05:18,Not latest view,IL (Israel),Space Force, Season 1, SPACE FLAG (Episode 5),TV Show,0.08444444444444444444,Space Force
ilona,2021-09-19,0 years 0 mons 0 days 0 hours 16 mins 9.0 secs,,Space Force: Season 1: LUNAR HABITAT (Episode 4),,Samsung CE 2021 Nike-M2 UHD TV Smart TV,0:29:53,0:29:53,IL (Israel),Space Force, Season 1, LUNAR HABITAT (Episode 4),TV Show,0.26916666666666666667,Space Force
ilona,2021-09-19,0 years 0 mons 0 days 0 hours 13 mins 45.0 secs,Autoplayed: user action: User_Interaction; ,Space Force: Season 1: LUNAR HABITAT (Episode 4),,Samsung CE 2021 Nike-M2 UHD TV Smart TV,0:13:45,Not latest view,IL (Israel),Space Force, Season 1, LUNAR HABITAT (Episode 4),TV Show,0.22916666666666666667,Space Force
ilona,2021-09-18,0 years 0 mons 0 days 0 hours 24 mins 31.0 secs,,Space Force: Season 1: MARK AND MALLORY GO TO WASHINGTON (Episode 3),,Samsung CE 2021 Nike-M2 UHD TV Smart TV,0:27:41,0:27:41,IL (Israel),Space Force, Season 1, MARK AND MALLORY GO TO WASHINGTON (Episode 3),TV Show,0.40861111111111111111,Space Force
ilona,2020-12-31,0 years 0 mons 0 days 0 hours 35 mins 41.0 secs,Autoplayed: user action: Unspecified; ,Death to 2020,,Samsung 2018 Kant-M2 UHD TV (1.5G) Smart TV,1:10:45,1:10:45,IL (Israel),,,,Movie,0.59472222222222222222,Death to 2020
ilona,2020-12-31,0 years 0 mons 0 days 0 hours 17 mins 39.0 secs,Autoplayed: user action: Unspecified; ,Death to 2020,,Samsung 2018 Kant-M2 UHD TV (1.5G) Smart TV,0:35:05,Not latest view,IL (Israel),,,,Movie,0.29416666666666666667,Death to 2020
ilona,2021-09-18,0 years 0 mons 0 days 0 hours 2 mins 56.0 secs,Autoplayed: user action: User_Interaction; ,Space Force: Season 1: MARK AND MALLORY GO TO WASHINGTON (Episode 3),,Samsung CE 2021 Nike-M2 UHD TV Smart TV,0:03:10,Not latest view,IL (Israel),Space Force, Season 1, MARK AND MALLORY GO TO WASHINGTON (Episode 3),TV Show,0.04888888888888888889,Space Force
ilona,2021-09-18,0 years 0 mons 0 days 0 hours 14 mins 8.0 secs,,Space Force: Season 1: SAVE EPSILON 6! (Episode 2),,Samsung CE 2021 Nike-M2 UHD TV Smart TV,0:29:27,0:29:27,IL (Israel),Space Force, Season 1, SAVE EPSILON 6! (Episode 2),TV Show,0.23555555555555555556,Space Force
ilona,2021-09-18,0 years 0 mons 0 days 0 hours 15 mins 20.0 secs,,Space Force: Season 1: SAVE EPSILON 6! (Episode 2),,Samsung CE 2021 Nike-M2 UHD TV Smart TV,0:15:20,Not latest view,IL (Israel),Space Force, Season 1, SAVE EPSILON 6! (Episode 2),TV Show,0.25555555555555555556,Space Force
ilona,2021-09-18,0 years 0 mons 0 days 0 hours 34 mins 14.0 secs,Autoplayed: user action: User_Interaction; ,Space Force: Season 1: THE LAUNCH (Episode 1),,Samsung CE 2021 Nike-M2 UHD TV Smart TV,0:34:14,0:34:14,IL (Israel),Space Force, Season 1, THE LAUNCH (Episode 1),TV Show,0.57055555555555555556,Space Force
ilona,2019-03-17,0 years 0 mons 0 days 0 hours 3 mins 3.0 secs,,That '70s Show: Season 3: Fez Gets the Girl (Episode 12),,Google Chromecast V3 Streaming Stick,0:22:13,0:22:13,IL (Israel),That '70s Show, Season 3, Fez Gets the Girl (Episode 12),TV Show,0.05083333333333333333,That '70s Show
ilona,2021-09-18,0 years 0 mons 0 days 0 hours 11 mins 59.0 secs,Autoplayed: user action: User_Interaction; ,Family Business: Season 1: Business Plan (Episode 1),,Samsung CE 2021 Nike-M2 UHD TV Smart TV,0:11:59,0:11:59,IL (Israel),Family Business, Season 1, Business Plan (Episode 1),TV Show,0.19972222222222222222,Family Business
ilona,2021-09-18,0 years 0 mons 0 days 0 hours 15 mins 24.0 secs,,Modern Family: Season 7: Crazy Train (Episode 21),,Samsung CE 2021 Nike-M2 UHD TV Smart TV,0:15:24,Not latest view,IL (Israel),Modern Family, Season 7, Crazy Train (Episode 21),TV Show,0.25666666666666666667,Modern Family
ilona,2020-12-29,0 years 0 mons 0 days 0 hours 18 mins 5.0 secs,Autoplayed: user action: Unspecified; ,Death to 2020,,Samsung 2018 Kant-M2 UHD TV (1.5G) Smart TV,0:17:26,Not latest view,IL (Israel),,,,Movie,0.30138888888888888889,Death to 2020
ilona,2021-09-18,0 years 0 mons 0 days 0 hours 21 mins 36.0 secs,Autoplayed: user action: User_Interaction; ,Modern Family: Season 7: Promposal (Episode 20),,Samsung CE 2021 Nike-M2 UHD TV Smart TV,0:21:36,0:21:36,IL (Israel),Modern Family, Season 7, Promposal (Episode 20),TV Show,0.36,Modern Family
Michael,2022-04-23,0 years 0 mons 0 days 0 hours 7 mins 49.0 secs,,Maid: Limited Series: Dollar Store (Episode 1),,Apple iPhone 13,0:15:33,0:15:33,IL (Israel),Maid, Limited Series, Dollar Store (Episode 1),TV Show,0.13027777777777777778,Maid
ilona,2021-09-17,0 years 0 mons 0 days 1 hours 4 mins 54.0 secs,,The Queen's Gambit: Limited Series: End Game (Episode 7),,Samsung CE 2021 Nike-M2 UHD TV Smart TV,1:05:00,1:05:00,IL (Israel),The Queen's Gambit, Limited Series, End Game (Episode 7),TV Show,1.0816666666666667,The Queen's Gambit
ilona,2021-09-17,0 years 0 mons 0 days 0 hours 57 mins 17.0 secs,Autoplayed: user action: User_Interaction; ,The Queen's Gambit: Limited Series: Adjournment (Episode 6),,Samsung CE 2021 Nike-M2 UHD TV Smart TV,0:57:17,0:57:17,IL (Israel),The Queen's Gambit, Limited Series, Adjournment (Episode 6),TV Show,0.95472222222222222222,The Queen's Gambit
ilona,2021-09-17,0 years 0 mons 0 days 0 hours 0 mins 2.0 secs,Autoplayed: user action: None; ,The Queen's Gambit: Limited Series: Adjournment (Episode 6),,Samsung CE 2021 Nike-M2 UHD TV Smart TV,0:00:08,Not latest view,IL (Israel),The Queen's Gambit, Limited Series, Adjournment (Episode 6),TV Show,0.00055555555555555556,The Queen's Gambit
ilona,2021-09-17,0 years 0 mons 0 days 0 hours 45 mins 27.0 secs,,The Queen's Gambit: Limited Series: Fork (Episode 5),,Samsung CE 2021 Nike-M2 UHD TV Smart TV,0:45:33,0:45:33,IL (Israel),The Queen's Gambit, Limited Series, Fork (Episode 5),TV Show,0.7575,The Queen's Gambit
ilona,2021-09-17,0 years 0 mons 0 days 0 hours 22 mins 5.0 secs,,The Queen's Gambit: Limited Series: Middle Game (Episode 4),,Samsung CE 2021 Nike-M2 UHD TV Smart TV,0:45:53,0:45:53,IL (Israel),The Queen's Gambit, Limited Series, Middle Game (Episode 4),TV Show,0.36805555555555555556,The Queen's Gambit
ilona,2021-09-17,0 years 0 mons 0 days 0 hours 23 mins 43.0 secs,Autoplayed: user action: User_Interaction; ,The Queen's Gambit: Limited Series: Middle Game (Episode 4),,Samsung CE 2021 Nike-M2 UHD TV Smart TV,0:23:49,Not latest view,IL (Israel),The Queen's Gambit, Limited Series, Middle Game (Episode 4),TV Show,0.39527777777777777778,The Queen's Gambit
ilona,2021-09-17,0 years 0 mons 0 days 0 hours 43 mins 27.0 secs,,The Queen's Gambit: Limited Series: Doubled Pawns (Episode 3),,Samsung CE 2021 Nike-M2 UHD TV Smart TV,0:43:37,0:43:37,IL (Israel),The Queen's Gambit, Limited Series, Doubled Pawns (Episode 3),TV Show,0.72416666666666666667,The Queen's Gambit
ilona,2021-09-17,0 years 0 mons 0 days 0 hours 0 mins 5.0 secs,Autoplayed: user action: None; ,The Queen's Gambit: Limited Series: Doubled Pawns (Episode 3),,Samsung CE 2021 Nike-M2 UHD TV Smart TV,0:00:11,Not latest view,IL (Israel),The Queen's Gambit, Limited Series, Doubled Pawns (Episode 3),TV Show,0.00138888888888888889,The Queen's Gambit
ilona,2021-09-17,0 years 0 mons 0 days 0 hours 32 mins 51.0 secs,Autoplayed: user action: User_Interaction; ,The Queen's Gambit: Limited Series: Exchanges (Episode 2),,Samsung CE 2021 Nike-M2 UHD TV Smart TV,1:02:25,1:02:25,IL (Israel),The Queen's Gambit, Limited Series, Exchanges (Episode 2),TV Show,0.5475,The Queen's Gambit
ilona,2021-09-16,0 years 0 mons 0 days 0 hours 30 mins 7.0 secs,Autoplayed: user action: User_Interaction; ,The Queen's Gambit: Limited Series: Exchanges (Episode 2),,Samsung CE 2021 Nike-M2 UHD TV Smart TV,0:30:13,Not latest view,IL (Israel),The Queen's Gambit, Limited Series, Exchanges (Episode 2),TV Show,0.50194444444444444444,The Queen's Gambit
ilona,2021-09-16,0 years 0 mons 0 days 0 hours 56 mins 34.0 secs,Autoplayed: user action: User_Interaction; ,The Queen's Gambit: Limited Series: Openings (Episode 1),,Samsung CE 2021 Nike-M2 UHD TV Smart TV,0:56:34,0:56:34,IL (Israel),The Queen's Gambit, Limited Series, Openings (Episode 1),TV Show,0.94277777777777777778,The Queen's Gambit
ilona,2021-09-16,0 years 0 mons 0 days 0 hours 0 mins 21.0 secs,Autoplayed: user action: User_Interaction; ,Family Business: Season 1: Business Plan (Episode 1),,Samsung CE 2021 Nike-M2 UHD TV Smart TV,0:00:21,Not latest view,IL (Israel),Family Business, Season 1, Business Plan (Episode 1),TV Show,0.00583333333333333333,Family Business
ilona,2021-09-16,0 years 0 mons 0 days 0 hours 47 mins 51.0 secs,,MINDHUNTER: Season 1: Episode 1,,Samsung CE 2021 Nike-M2 UHD TV Smart TV,0:47:55,Not latest view,IL (Israel),MINDHUNTER, Season 1, Episode 1,TV Show,0.7975,MINDHUNTER
ilona,2021-09-16,0 years 0 mons 0 days 0 hours 0 mins 2.0 secs,,MINDHUNTER: Season 1: Episode 2,,Samsung CE 2021 Nike-M2 UHD TV Smart TV,0:00:02,0:00:02,IL (Israel),MINDHUNTER, Season 1, Episode 2,TV Show,0.00055555555555555556,MINDHUNTER
ilona,2021-09-16,0 years 0 mons 0 days 0 hours 0 mins 6.0 secs,Autoplayed: user action: None; ,MINDHUNTER: Season 1: Episode 2,,Samsung CE 2021 Nike-M2 UHD TV Smart TV,0:00:06,Not latest view,IL (Israel),MINDHUNTER, Season 1, Episode 2,TV Show,0.00166666666666666667,MINDHUNTER
ilona,2021-09-16,0 years 0 mons 0 days 0 hours 0 mins 2.0 secs,Autoplayed: user action: None; ,Family Business: Season 1: Business Plan (Episode 1),,Samsung CE 2021 Nike-M2 UHD TV Smart TV,0:00:02,Not latest view,IL (Israel),Family Business, Season 1, Business Plan (Episode 1),TV Show,0.00055555555555555556,Family Business
ilona,2021-09-16,0 years 0 mons 0 days 0 hours 0 mins 1.0 secs,Autoplayed: user action: None; ,Explained: Season 2: Pirates (Episode 6),,Samsung CE 2021 Nike-M2 UHD TV Smart TV,0:02:06,0:02:06,IL (Israel),Explained, Season 2, Pirates (Episode 6),TV Show,0.00027777777777777778,Explained
ilona,2021-09-16,0 years 0 mons 0 days 0 hours 31 mins 24.0 secs,,Into the Night: Season 2: Laura (Episode 2),,Samsung CE 2021 Nike-M2 UHD TV Smart TV,0:31:28,0:31:28,IL (Israel),Into the Night, Season 2, Laura (Episode 2),TV Show,0.52333333333333333333,Into the Night
ilona,2021-09-16,0 years 0 mons 0 days 0 hours 32 mins 55.0 secs,Autoplayed: user action: User_Interaction; ,Into the Night: Season 2: Zara (Episode 1),,Samsung CE 2021 Nike-M2 UHD TV Smart TV,0:32:28,0:32:28,IL (Israel),Into the Night, Season 2, Zara (Episode 1),TV Show,0.54861111111111111111,Into the Night
ilona,2021-09-15,0 years 0 mons 0 days 0 hours 34 mins 47.0 secs,,Into the Night: Season 1: Terenzio (Episode 6),,Samsung CE 2021 Nike-M2 UHD TV Smart TV,0:34:47,0:34:47,IL (Israel),Into the Night, Season 1, Terenzio (Episode 6),TV Show,0.57972222222222222222,Into the Night
ilona,2021-09-14,0 years 0 mons 0 days 0 hours 34 mins 43.0 secs,Autoplayed: user action: User_Interaction; ,Into the Night: Season 1: Rik (Episode 5),,Samsung 2018 Kant-M2 UHD TV (1.5G) Smart TV,0:34:43,0:34:43,IL (Israel),Into the Night, Season 1, Rik (Episode 5),TV Show,0.57861111111111111111,Into the Night
ilona,2021-09-14,0 years 0 mons 0 days 0 hours 36 mins 33.0 secs,Autoplayed: user action: User_Interaction; ,Into the Night: Season 1: Ayaz (Episode 4),,Samsung CE 2021 Nike-M2 UHD TV Smart TV,0:34:52,0:34:52,IL (Israel),Into the Night, Season 1, Ayaz (Episode 4),TV Show,0.60916666666666666667,Into the Night
ilona,2021-09-14,0 years 0 mons 0 days 0 hours 13 mins 30.0 secs,Autoplayed: user action: User_Interaction; ,Into the Night: Season 1: Mathieu (Episode 3),,Samsung CE 2021 Nike-M2 UHD TV Smart TV,0:32:56,0:32:56,IL (Israel),Into the Night, Season 1, Mathieu (Episode 3),TV Show,0.225,Into the Night
ilona,2021-09-14,0 years 0 mons 0 days 0 hours 31 mins 48.0 secs,,Turning Point: 9/11 and the War on Terror: Season 1: Graveyard of Empires (Episode 5),,Samsung CE 2021 Nike-M2 UHD TV Smart TV,0:32:35,0:32:35,IL (Israel),Turning Point, 9/11 and the War on Terror, Season 1,TV Show,0.53,Turning Point
ilona,2021-09-14,0 years 0 mons 0 days 0 hours 37 mins 30.0 secs,Autoplayed: user action: User_Interaction; ,Turning Point: 9/11 and the War on Terror: Season 1: The Good War (Episode 4),,Samsung CE 2021 Nike-M2 UHD TV Smart TV,1:01:24,1:01:24,IL (Israel),Turning Point, 9/11 and the War on Terror, Season 1,TV Show,0.625,Turning Point
ilona,2021-09-14,0 years 0 mons 0 days 0 hours 0 mins 5.0 secs,,Modern Family: Season 7: Promposal (Episode 20),,Samsung CE 2021 Nike-M2 UHD TV Smart TV,0:00:05,Not latest view,IL (Israel),Modern Family, Season 7, Promposal (Episode 20),TV Show,0.00138888888888888889,Modern Family
ilona,2021-09-14,0 years 0 mons 0 days 0 hours 0 mins 2.0 secs,Autoplayed: user action: None; ,Modern Family: Season 7: Promposal (Episode 20),,Samsung CE 2021 Nike-M2 UHD TV Smart TV,0:00:02,Not latest view,IL (Israel),Modern Family, Season 7, Promposal (Episode 20),TV Show,0.00055555555555555556,Modern Family
ilona,2021-09-14,0 years 0 mons 0 days 0 hours 16 mins 54.0 secs,Autoplayed: user action: User_Interaction; ,Modern Family: Season 7: Man Shouldn't Lie (Episode 19),,Samsung CE 2021 Nike-M2 UHD TV Smart TV,0:21:37,0:21:37,IL (Israel),Modern Family, Season 7, Man Shouldn't Lie (Episode 19),TV Show,0.28166666666666666667,Modern Family
ilona,2021-09-14,0 years 0 mons 0 days 0 hours 4 mins 45.0 secs,Autoplayed: user action: User_Interaction; ,Modern Family: Season 7: Man Shouldn't Lie (Episode 19),,Samsung CE 2021 Nike-M2 UHD TV Smart TV,0:04:45,Not latest view,IL (Israel),Modern Family, Season 7, Man Shouldn't Lie (Episode 19),TV Show,0.07916666666666666667,Modern Family
ilona,2021-09-14,0 years 0 mons 0 days 0 hours 8 mins 9.0 secs,Autoplayed: user action: User_Interaction; ,Modern Family: Season 7: The Party (Episode 18),,Samsung CE 2021 Nike-M2 UHD TV Smart TV,0:21:12,0:21:12,IL (Israel),Modern Family, Season 7, The Party (Episode 18),TV Show,0.13583333333333333333,Modern Family
ilona,2021-09-14,0 years 0 mons 0 days 0 hours 5 mins 22.0 secs,,Modern Family: Season 7: The Party (Episode 18),,Netflix Chrome MAC (Cadmium) HTML 5,0:13:05,Not latest view,IL (Israel),Modern Family, Season 7, The Party (Episode 18),TV Show,0.08944444444444444444,Modern Family
ilona,2021-09-14,0 years 0 mons 0 days 0 hours 7 mins 42.0 secs,,Modern Family: Season 7: The Party (Episode 18),,Netflix Chrome MAC (Cadmium) HTML 5,0:07:43,Not latest view,IL (Israel),Modern Family, Season 7, The Party (Episode 18),TV Show,0.12833333333333333333,Modern Family
ilona,2021-09-14,0 years 0 mons 0 days 0 hours 7 mins 10.0 secs,,Modern Family: Season 7: Express Yourself (Episode 17),,Netflix Chrome MAC (Cadmium) HTML 5,0:21:36,0:21:36,IL (Israel),Modern Family, Season 7, Express Yourself (Episode 17),TV Show,0.11944444444444444444,Modern Family
ilona,2021-09-13,0 years 0 mons 0 days 0 hours 20 mins 24.0 secs,Autoplayed: user action: User_Interaction; ,Into the Night: Season 1: Mathieu (Episode 3),,Samsung 2018 Kant-M2 UHD TV (1.5G) Smart TV,0:20:34,Not latest view,IL (Israel),Into the Night, Season 1, Mathieu (Episode 3),TV Show,0.34,Into the Night
ilona,2021-09-13,0 years 0 mons 0 days 0 hours 35 mins 34.0 secs,Autoplayed: user action: User_Interaction; ,Into the Night: Season 1: Jakub (Episode 2),,Samsung 2018 Kant-M2 UHD TV (1.5G) Smart TV,0:35:34,0:35:34,IL (Israel),Into the Night, Season 1, Jakub (Episode 2),TV Show,0.59277777777777777778,Into the Night
ilona,2021-09-13,0 years 0 mons 0 days 0 hours 0 mins 2.0 secs,Autoplayed: user action: None; ,Terrorism Close Calls: Season 1: The NY City Subway Plot (Episode 1),,Samsung 2018 Kant-M2 UHD TV (1.5G) Smart TV,0:00:02,0:00:02,IL (Israel),Terrorism Close Calls, Season 1, The NY City Subway Plot (Episode 1),TV Show,0.00055555555555555556,Terrorism Close Calls
ilona,2021-09-13,0 years 0 mons 0 days 0 hours 39 mins 30.0 secs,Autoplayed: user action: User_Interaction; ,Into the Night: Season 1: Sylvie (Episode 1),,Samsung CE 2021 Nike-M2 UHD TV Smart TV,0:38:05,0:38:05,IL (Israel),Into the Night, Season 1, Sylvie (Episode 1),TV Show,0.65833333333333333333,Into the Night
Michael,2022-10-25,0 years 0 mons 0 days 0 hours 7 mins 23.0 secs,,Brooklyn Nine-Nine: Season 8: Balancing (Episode 4),,Apple iPhone 13,0:07:24,Not latest view,IL (Israel),Brooklyn Nine-Nine, Season 8, Balancing (Episode 4),TV Show,0.12305555555555555556,Brooklyn Nine-Nine
ilona,2021-09-13,0 years 0 mons 0 days 0 hours 18 mins 41.0 secs,Autoplayed: user action: User_Interaction; ,Turning Point: 9/11 and the War on Terror: Season 1: The Good War (Episode 4),,Samsung CE 2021 Nike-M2 UHD TV Smart TV,0:26:04,Not latest view,IL (Israel),Turning Point, 9/11 and the War on Terror, Season 1,TV Show,0.31138888888888888889,Turning Point
ilona,2021-09-13,0 years 0 mons 0 days 0 hours 4 mins 35.0 secs,Autoplayed: user action: User_Interaction; ,Modern Family: Season 7: Express Yourself (Episode 17),,Samsung CE 2021 Nike-M2 UHD TV Smart TV,0:14:36,Not latest view,IL (Israel),Modern Family, Season 7, Express Yourself (Episode 17),TV Show,0.07638888888888888889,Modern Family
ilona,2021-09-13,0 years 0 mons 0 days 0 hours 10 mins 7.0 secs,,Modern Family: Season 7: Express Yourself (Episode 17),,Samsung CE 2021 Nike-M2 UHD TV Smart TV,0:10:07,Not latest view,IL (Israel),Modern Family, Season 7, Express Yourself (Episode 17),TV Show,0.16861111111111111111,Modern Family
ilona,2021-09-13,0 years 0 mons 0 days 0 hours 17 mins 27.0 secs,,Modern Family: Season 7: The Cover-Up (Episode 16),,Samsung CE 2021 Nike-M2 UHD TV Smart TV,0:21:30,0:21:30,IL (Israel),Modern Family, Season 7, The Cover-Up (Episode 16),TV Show,0.29083333333333333333,Modern Family
ilona,2021-09-13,0 years 0 mons 0 days 0 hours 1 mins 40.0 secs,,Modern Family: Season 7: The Cover-Up (Episode 16),,Netflix Chrome MAC (Cadmium) HTML 5,0:04:45,Not latest view,IL (Israel),Modern Family, Season 7, The Cover-Up (Episode 16),TV Show,0.02777777777777777778,Modern Family
ilona,2021-09-13,0 years 0 mons 0 days 0 hours 3 mins 5.0 secs,Autoplayed: user action: User_Interaction; ,Modern Family: Season 7: The Cover-Up (Episode 16),,Samsung CE 2021 Nike-M2 UHD TV Smart TV,0:03:05,Not latest view,IL (Israel),Modern Family, Season 7, The Cover-Up (Episode 16),TV Show,0.05138888888888888889,Modern Family
ilona,2021-09-13,0 years 0 mons 0 days 0 hours 8 mins 32.0 secs,Autoplayed: user action: User_Interaction; ,Modern Family: Season 7: I Don't Know How She Does It (Episode 15),,Samsung CE 2021 Nike-M2 UHD TV Smart TV,0:21:11,0:21:11,IL (Israel),Modern Family, Season 7, I Don't Know How She Does It (Episode 15),TV Show,0.14222222222222222222,Modern Family
ilona,2021-09-12,0 years 0 mons 0 days 0 hours 23 mins 6.0 secs,Autoplayed: user action: User_Interaction; ,Explained: Season 3: The End of Oil (Episode 5),,Samsung CE 2021 Nike-M2 UHD TV Smart TV,0:23:06,0:23:06,IL (Israel),Explained, Season 3, The End of Oil (Episode 5),TV Show,0.385,Explained
ilona,2021-09-12,0 years 0 mons 0 days 0 hours 0 mins 1.0 secs,Autoplayed: user action: None; ,Explained: Season 3: The End of Oil (Episode 5),,Samsung CE 2021 Nike-M2 UHD TV Smart TV,0:00:05,Not latest view,IL (Israel),Explained, Season 3, The End of Oil (Episode 5),TV Show,0.00027777777777777778,Explained
